id,name,dateOfBirth,positionName,positionShortName,portraitUrl,currentMarketValue,Historique_Clubs_Stats,taille,Nationalité 1,Nationalité 2
196435,Saidy Janko,1995-10-22,Right-Back,RB,https://img.a.transfermarkt.technology/portrait/big/196435-1657283742.jpg,800000.0,"Manchester United (2014-2015): 0B, 1PD | Real Valladolid CF (2020-2021): 5B, 9PD | VfL Bochum (2022-2023): 10B, 5PD | AS Saint-Étienne (2017-2018): 5B, 4PD",1.81,Gambie,Suisse
196522,Dwight Gayle,1989-10-17,Centre-Forward,CF,https://img.a.transfermarkt.technology/portrait/big/196522-1491832035.jpg,0.0,"Crystal Palace (2014-2015): 14B, 9PD | Crystal Palace (2015-2016): 10B, 5PD | Newcastle United (2017-2018): 12B, 16PD | Newcastle United (2018-2019): 0B, 0PD | Newcastle United (2019-2020): 12B, 8PD | Newcastle United (2020-2021): 16B, 3PD | Newcastle United (2021-2022): 8B, 1PD",1.74,Angleterre,Jamaïque
196524,Sinan Gümüş,1994-01-15,Right Winger,RW,https://img.a.transfermarkt.technology/portrait/big/196524-1730285399.jpg,0.0,"Genoa CFC (2019-2020): 2B, 1PD",1.79,Turquie,Allemagne
196570,Philipp Müller,1995-03-03,Right Winger,RW,https://img.a.transfermarkt.technology/portrait/big/196570-1664988306.jpg,0.0,"Hamburger SV (2014-2015): 0B, 0PD | Hamburger SV (2015-2016): 0B, 0PD",1.75,Allemagne,Norvège
196722,Remi Matthews,1994-02-10,Goalkeeper,GK,https://img.a.transfermarkt.technology/portrait/big/196722-1669021601.jpg,400000.0,"Norwich City (2015-2016): 0B, 0PD | Crystal Palace (2021-2022): 0B, 0PD | Crystal Palace (2022-2023): 0B, 0PD | Crystal Palace (2023-2024): 1B, 0PD | Crystal Palace (2024-2025): 0B, 0PD",1.92,Angleterre,
196770,Joel Gerezgiher,1995-10-09,Attacking Midfield,AM,https://img.a.transfermarkt.technology/portrait/big/196770-1706596317.jpg,0.0,"Eintracht Frankfurt (2014-2015): 0B, 0PD | Eintracht Frankfurt (2015-2016): 3B, 1PD",1.76,Allemagne,Érythrée
196792,Julian Weigl,1995-09-08,Defensive Midfield,DM,https://img.a.transfermarkt.technology/portrait/big/196792-1662965628.jpg,6000000.0,"Borussia Dortmund (2015-2016): 9B, 9PD | Borussia Dortmund (2016-2017): 5B, 6PD | Borussia Dortmund (2017-2018): 7B, 3PD | Borussia Dortmund (2018-2019): 3B, 3PD | Borussia Dortmund (2019-2020): 1B, 4PD | Borussia Mönchengladbach (2022-2023): 2B, 4PD | Borussia Mönchengladbach (2023-2024): 0B, 3PD | Borussia Mönchengladbach (2024-2025): 0B, 7PD",1.86,Allemagne,
196793,Maximilian Wittek,1995-08-21,Left-Back,LB,https://img.a.transfermarkt.technology/portrait/big/196793-1721851854.jpg,1500000.0,"VfL Bochum (2023-2024): 8B, 8PD | VfL Bochum (2024-2025): 1B, 11PD",1.73,Allemagne,
196813,Michael Zetterer,1995-07-12,Goalkeeper,GK,https://img.a.transfermarkt.technology/portrait/big/196813-1757598019.jpg,4500000.0,"SV Werder Bremen (2014-2015): 0B, 0PD | SV Werder Bremen (2015-2016): 0B, 0PD | SV Werder Bremen (2016-2017): 0B, 0PD | SV Werder Bremen (2017-2018): 0B, 0PD | SV Werder Bremen (2018-2019): 0B, 0PD | SV Werder Bremen (2020-2021): 0B, 0PD | SV Werder Bremen (2022-2023): 1B, 0PD | SV Werder Bremen (2023-2024): 0B, 0PD | SV Werder Bremen (2024-2025): 0B, 0PD",1.87,Allemagne,
196822,Ken Gipson,1996-02-24,Right-Back,RB,https://img.a.transfermarkt.technology/portrait/big/196822-1753194969.png,100000.0,"RB Leipzig (2016-2017): 0B, 0PD",1.78,Allemagne,États-Unis
196829,Timon Wellenreuther,1995-12-03,Goalkeeper,GK,https://img.a.transfermarkt.technology/portrait/big/196829-1686056014.jpg,6000000.0,"FC Schalke 04 (2014-2015): 1B, 0PD | FC Schalke 04 (2016-2017): 0B, 0PD",1.88,Allemagne,
196834,David Kinsombi,1995-12-12,Centre-Back,CB,https://img.a.transfermarkt.technology/portrait/big/196834-1688648798.jpg,500000.0,"Eintracht Frankfurt (2014-2015): 0B, 1PD | Eintracht Frankfurt (2015-2016): 1B, 0PD",1.83,Allemagne,RD Congo
196948,Andreas Christensen,1996-04-10,Centre-Back,CB,https://img.a.transfermarkt.technology/portrait/big/196948-1668183241.jpg,12000000.0,"Chelsea FC (2014-2015): 1B, 0PD | Chelsea FC (2016-2017): 0B, 0PD | Chelsea FC (2017-2018): 6B, 8PD | Chelsea FC (2018-2019): 2B, 4PD | Chelsea FC (2019-2020): 1B, 4PD | Chelsea FC (2020-2021): 3B, 3PD | Chelsea FC (2021-2022): 3B, 10PD | FC Barcelona (2022-2023): 4B, 10PD | FC Barcelona (2023-2024): 5B, 26PD | FC Barcelona (2024-2025): 4B, 1PD | Borussia Mönchengladbach (2015-2016): 0B, 0PD | Borussia Mönchengladbach (2016-2017): 0B, 1PD",1.87,Danemark,
197122,Unai García,1992-02-03,Centre-Back,CB,https://img.a.transfermarkt.technology/portrait/big/197122-1490623673.jpg,700000.0,"CA Osasuna (2016-2017): 3B, 0PD | CA Osasuna (2019-2020): 2B, 1PD | CA Osasuna (2020-2021): 5B, 4PD | CA Osasuna (2021-2022): 3B, 1PD | CA Osasuna (2022-2023): 1B, 5PD | CA Osasuna (2023-2024): 3B, 1PD | CA Osasuna (2024-2025): 2B, 1PD",1.86,Espagne,
197126,Kenan Kodro,1993-08-19,Centre-Forward,CF,https://img.a.transfermarkt.technology/portrait/big/197126-1725480024.jpg,600000.0,"CA Osasuna (2016-2017): 12B, 9PD | Real Valladolid CF (2020-2021): 10B, 4PD",1.88,Bosnie-Herzégovine,Espagne
197135,Joseba Zaldua,1992-06-24,Right-Back,RB,https://img.a.transfermarkt.technology/portrait/big/197135-1447314430.jpg,400000.0,"Real Sociedad (2014-2015): 2B, 2PD | Real Sociedad (2015-2016): 3B, 2PD | Real Sociedad (2016-2017): 2B, 3PD | CD Leganés (2017-2018): 1B, 3PD | Real Sociedad (2018-2019): 1B, 4PD | Real Sociedad (2019-2020): 1B, 7PD | Real Sociedad (2020-2021): 7B, 6PD | Real Sociedad (2021-2022): 11B, 13PD | Cádiz CF (2022-2023): 3B, 2PD | Cádiz CF (2023-2024): 4B, 9PD",1.74,Espagne,
197300,Federico Bernardeschi,1994-02-16,Right Winger,RW,https://img.a.transfermarkt.technology/portrait/big/197300-1740819052.jpg,3500000.0,"ACF Fiorentina (2014-2015): 7B, 2PD | ACF Fiorentina (2015-2016): 10B, 13PD | ACF Fiorentina (2016-2017): 9B, 22PD",1.83,Italie,
197468,Davide Agazzi,1993-06-02,Central Midfield,CM,https://img.a.transfermarkt.technology/portrait/big/197468-1570170856.jpg,225000.0,"Atalanta BC (2018-2019): 0B, 0PD",1.74,Italie,
197470,Mattia Caldara,1994-05-05,Centre-Back,CB,https://img.a.transfermarkt.technology/portrait/big/197470-1726139210.png,700000.0,"Atalanta BC (2016-2017): 0B, 1PD | Atalanta BC (2017-2018): 2B, 1PD | AC Milan (2018-2019): 0B, 1PD | Atalanta BC (2019-2020): 3B, 5PD | AC Milan (2019-2020): 0B, 0PD | Atalanta BC (2020-2021): 8B, 1PD | Venezia FC (2021-2022): 1B, 0PD | Spezia Calcio (2022-2023): 8B, 2PD | AC Milan (2023-2024): 1B, 0PD",1.87,Italie,
197471,Roberto Gagliardini,1994-04-07,Central Midfield,CM,https://img.a.transfermarkt.technology/portrait/big/197471-1641817964.jpg,1400000.0,"Atalanta BC (2014-2015): 0B, 0PD | Atalanta BC (2015-2016): 0B, 1PD | Atalanta BC (2016-2017): 5B, 3PD | Inter Milan (2016-2017): 0B, 1PD | Inter Milan (2017-2018): 7B, 6PD | Inter Milan (2018-2019): 6B, 6PD | Inter Milan (2019-2020): 5B, 12PD | Inter Milan (2020-2021): 15B, 13PD | Inter Milan (2021-2022): 17B, 6PD | Inter Milan (2022-2023): 20B, 2PD | AC Monza (2023-2024): 4B, 11PD | AC Monza (2024-2025): 8B, 0PD",1.88,Italie,
197473,Alberto Grassi,1995-03-07,Defensive Midfield,DM,https://img.a.transfermarkt.technology/portrait/big/197473-1695031303.jpg,1800000.0,"Atalanta BC (2014-2015): 2B, 0PD | SSC Napoli (2015-2016): 0B, 0PD | Atalanta BC (2015-2016): 0B, 9PD | SSC Napoli (2016-2017): 0B, 0PD | Atalanta BC (2016-2017): 14B, 5PD | SPAL (2017-2018): 2B, 9PD | SSC Napoli (2018-2019): 0B, 0PD | Parma Calcio 1913 (2018-2019): 2B, 2PD | Parma Calcio 1913 (2019-2020): 11B, 5PD | Parma Calcio 1913 (2020-2021): 10B, 9PD | Cagliari Calcio (2021-2022): 5B, 13PD | FC Empoli (2022-2023): 11B, 9PD | FC Empoli (2023-2024): 5B, 13PD | FC Empoli (2024-2025): 3B, 14PD",1.83,Italie,
197491,Alex Ferrari,1994-07-01,Centre-Back,CB,https://img.a.transfermarkt.technology/portrait/big/197491-1595918621.jpg,250000.0,"Bologna FC 1909 (2015-2016): 8B, 3PD | Bologna FC 1909 (2016-2017): 0B, 0PD | Hellas Verona (2017-2018): 0B, 4PD | UC Sampdoria (2018-2019): 0B, 0PD | Bologna FC 1909 (2018-2019): 0B, 0PD | UC Sampdoria (2019-2020): 1B, 2PD | UC Sampdoria (2020-2021): 1B, 3PD | UC Sampdoria (2021-2022): 3B, 12PD | US Cremonese (2022-2023): 3B, 8PD | UC Sampdoria (2022-2023): 2B, 3PD",1.91,Italie,
197545,Ander Capa,1992-02-08,Right-Back,RB,https://img.a.transfermarkt.technology/portrait/big/197545-1671998340.png,0.0,"SD Eibar (2014-2015): 8B, 14PD | SD Eibar (2015-2016): 2B, 1PD | SD Eibar (2016-2017): 3B, 2PD | SD Eibar (2017-2018): 8B, 6PD",1.75,Espagne,
197567,Mikel Juaristi,1992-05-26,Centre-Back,CB,,0.0,"Bilbao Athletic (2014-2015): 6B, 1PD",1.81,Espagne,
197602,Rúben Semedo,1994-04-04,Centre-Back,CB,https://img.a.transfermarkt.technology/portrait/big/197602-1723145663.jpg,1500000.0,"Villarreal CF (2017-2018): 1B, 1PD | SD Huesca (2018-2019): 2B, 1PD",1.91,Portugal,Cap-Vert
197642,Chuba Akpom,1995-10-09,Centre-Forward,CF,https://img.a.transfermarkt.technology/portrait/big/197642-1678463529.jpg,7000000.0,"LOSC Lille (2024-2025): 10B, 6PD",1.83,Angleterre,Nigeria
197660,Steven Hewitt,1993-12-05,Central Midfield,CM,,0.0,"Burnley FC (2014-2015): 0B, 0PD",1.7,Angleterre,
197743,Filippo Costa,1995-05-21,Left Midfield,LM,https://img.a.transfermarkt.technology/portrait/big/197743-1535017147.jpg,450000.0,"AFC Bournemouth (2015-2016): 0B, 0PD | Chievo Verona (2015-2016): 6B, 0PD | Chievo Verona (2016-2017): 1B, 1PD | SPAL (2017-2018): 10B, 6PD | SPAL (2018-2019): 4B, 1PD",1.75,Italie,
197744,Nicolò Fazzi,1995-03-02,Right-Back,RB,https://img.a.transfermarkt.technology/portrait/big/197744-1665610822.png,100000.0,"ACF Fiorentina (2015-2016): 0B, 0PD | FC Crotone (2016-2017): 1B, 0PD | Atalanta BC (2018-2019): 0B, 0PD",1.83,Italie,
197745,Riccardo Fiamozzi,1993-05-18,Right-Back,RB,https://img.a.transfermarkt.technology/portrait/big/197745-1697615800.jpg,250000.0,"Genoa CFC (2015-2016): 4B, 1PD | Genoa CFC (2016-2017): 3B, 1PD | US Lecce (2019-2020): 1B, 0PD | FC Empoli (2021-2022): 3B, 4PD",1.75,Italie,
197747,Alessio Romagnoli,1995-01-12,Centre-Back,CB,https://img.a.transfermarkt.technology/portrait/big/197747-1730125586.jpg,7000000.0,"AS Roma (2014-2015): 0B, 0PD | UC Sampdoria (2014-2015): 2B, 1PD | AC Milan (2015-2016): 1B, 0PD | AC Milan (2016-2017): 0B, 1PD | AC Milan (2017-2018): 1B, 6PD | AC Milan (2018-2019): 1B, 1PD | AC Milan (2019-2020): 0B, 1PD | AC Milan (2020-2021): 2B, 1PD | AC Milan (2021-2022): 4B, 2PD | SS Lazio (2022-2023): 2B, 7PD | SS Lazio (2023-2024): 3B, 1PD | SS Lazio (2024-2025): 2B, 3PD",1.85,Italie,
197751,Alberto Cerri,1996-04-16,Centre-Forward,CF,https://img.a.transfermarkt.technology/portrait/big/197751-1686210523.jpg,700000.0,"Delfino Pescara 1936 (2016-2017): 6B, 2PD | Cagliari Calcio (2018-2019): 9B, 5PD | Cagliari Calcio (2019-2020): 10B, 2PD | SPAL (2019-2020): 3B, 3PD | Cagliari Calcio (2020-2021): 22B, 4PD | Cagliari Calcio (2021-2022): 0B, 0PD | FC Empoli (2023-2024): 2B, 10PD | Como 1907 (2024-2025): 5B, 0PD",1.94,Italie,
197791,Janoi Donacien,1993-11-03,Right-Back,RB,https://img.a.transfermarkt.technology/portrait/big/197791-1755117344.jpg,150000.0,"Aston Villa (2015-2016): 0B, 0PD",1.83,Sainte-Lucie,Angleterre
197830,Josh Sheehan,1995-03-30,Central Midfield,CM,https://img.a.transfermarkt.technology/portrait/big/197830-1621592597.jpg,450000.0,"Swansea City (2014-2015): 0B, 1PD",1.84,Pays de Galles,
197838,Jamie Vardy,1987-01-11,Centre-Forward,CF,https://img.a.transfermarkt.technology/portrait/big/197838-1683031278.jpg,1000000.0,"Leicester City (2014-2015): 9B, 13PD | Leicester City (2015-2016): 2B, 7PD | Leicester City (2016-2017): 4B, 12PD | Leicester City (2017-2018): 3B, 12PD | Leicester City (2018-2019): 4B, 14PD | Leicester City (2019-2020): 2B, 2PD | Leicester City (2020-2021): 4B, 11PD | Leicester City (2021-2022): 8B, 7PD | Leicester City (2022-2023): 19B, 15PD | Leicester City (2024-2025): 0B, 16PD",1.79,Angleterre,
197857,Adama Ba,1993-08-27,Attacking Midfield,AM,https://img.a.transfermarkt.technology/portrait/big/s_197857_3911_2012_1.jpg,0.0,"SC Bastia (2015-2016): 0B, 0PD",1.79,Mauritanie,
197860,Pedro Rebocho,1995-01-23,Left-Back,LB,https://img.a.transfermarkt.technology/portrait/big/197860-1716229440.png,900000.0,"EA Guingamp (2017-2018): 2B, 3PD | EA Guingamp (2018-2019): 0B, 1PD",1.71,Portugal,
197910,Liam Shephard,1994-11-22,Right-Back,RB,https://img.a.transfermarkt.technology/portrait/big/197910-1756757058.jpg,100000.0,"Swansea City (2014-2015): 0B, 0PD | Swansea City (2015-2016): 0B, 0PD",1.78,Pays de Galles,
197929,Ivan Provedel,1994-03-17,Goalkeeper,GK,https://img.a.transfermarkt.technology/portrait/big/197929-1695160944.jpg,3000000.0,"FC Empoli (2018-2019): 0B, 0PD | Spezia Calcio (2020-2021): 0B, 0PD | Spezia Calcio (2021-2022): 0B, 1PD | SS Lazio (2022-2023): 1B, 0PD | SS Lazio (2023-2024): 0B, 1PD | SS Lazio (2024-2025): 0B, 0PD",1.94,Italie,
198015,Jefté Betancor,1993-07-06,Centre-Forward,CF,https://img.a.transfermarkt.technology/portrait/big/198015-1730218377.jpg,700000.0,"UD Las Palmas (2015-2016): 0B, 0PD",1.86,Espagne,
198027,Jean Deza,1993-06-09,Left Winger,LW,https://img.a.transfermarkt.technology/portrait/big/198027-1593885250.png,125000.0,"Montpellier HSC (2014-2015): 2B, 1PD | Montpellier HSC (2015-2016): 6B, 1PD",1.8,Pérou,
198067,Filip Helander,1993-04-22,Centre-Back,CB,https://img.a.transfermarkt.technology/portrait/big/198067-1732288094.jpg,550000.0,"Hellas Verona (2015-2016): 3B, 2PD | Bologna FC 1909 (2016-2017): 2B, 1PD | Bologna FC 1909 (2017-2018): 2B, 1PD | Bologna FC 1909 (2018-2019): 1B, 0PD",1.92,Suède,
198086,Federico Ricci,1994-05-27,Right Winger,RW,https://img.a.transfermarkt.technology/portrait/big/198086-1699705605.png,150000.0,"AS Roma (2016-2017): 0B, 0PD | US Sassuolo (2016-2017): 18B, 6PD | US Sassuolo (2017-2018): 0B, 0PD | Genoa CFC (2017-2018): 4B, 1PD | FC Crotone (2017-2018): 4B, 6PD | US Sassuolo (2018-2019): 0B, 0PD | US Sassuolo (2020-2021): 1B, 0PD",1.75,Italie,
198087,Matteo Ricci,1994-05-27,Defensive Midfield,DM,https://img.a.transfermarkt.technology/portrait/big/198087-1665752055.png,300000.0,"Spezia Calcio (2020-2021): 4B, 9PD",1.76,Italie,
198116,Federico Dimarco,1997-11-10,Left-Back,LB,https://img.a.transfermarkt.technology/portrait/big/198116-1725531769.jpg,50000000.0,"Inter Milan (2014-2015): 2B, 0PD | Inter Milan (2015-2016): 0B, 0PD | FC Empoli (2016-2017): 6B, 2PD | Inter Milan (2018-2019): 0B, 0PD | Parma Calcio 1913 (2018-2019): 3B, 5PD | Inter Milan (2019-2020): 3B, 1PD | Hellas Verona (2019-2020): 8B, 3PD | Hellas Verona (2020-2021): 8B, 8PD | Inter Milan (2021-2022): 25B, 11PD | Inter Milan (2022-2023): 10B, 36PD | Inter Milan (2023-2024): 5B, 33PD | Inter Milan (2024-2025): 9B, 35PD",1.75,Italie,
198473,Kévin Mayi,1993-01-14,Centre-Forward,CF,https://img.a.transfermarkt.technology/portrait/big/198473-1745512865.jpg,0.0,"GFC Ajaccio (2015-2016): 15B, 6PD | Stade Brestois 29 (2019-2020): 3B, 0PD",1.82,Gabon,France
198495,Tokelo Rantie,1990-09-08,Centre-Forward,CF,https://img.a.transfermarkt.technology/portrait/big/s_198495_496_2013_08_14_1.jpg,0.0,"AFC Bournemouth (2015-2016): 5B, 1PD",1.72,Afrique du Sud,
198516,Harry Toffolo,1995-08-19,Left-Back,LB,https://img.a.transfermarkt.technology/portrait/big/198516-1757580542.jpg,2000000.0,"Norwich City (2015-2016): 0B, 0PD | Nottingham Forest (2022-2023): 10B, 3PD | Nottingham Forest (2023-2024): 11B, 5PD | Nottingham Forest (2024-2025): 3B, 0PD",1.83,Angleterre,Italie
198529,Wilfried Zahibo,1993-08-21,Central Midfield,CM,https://img.a.transfermarkt.technology/portrait/big/198529-1583673619.jpg,0.0,"Valencia CF (2015-2016): 1B, 3PD",1.91,République Centrafricaine,France
198587,Remie Streete,1994-11-02,Centre-Back,CB,,0.0,"Newcastle United (2014-2015): 0B, 0PD",1.88,Angleterre,Jamaïque
198589,Lewis Baker,1995-04-25,Central Midfield,CM,https://img.a.transfermarkt.technology/portrait/big/198589-1739358568.jpg,1200000.0,"Chelsea FC (2014-2015): 0B, 0PD | Chelsea FC (2016-2017): 0B, 0PD | Chelsea FC (2017-2018): 0B, 0PD | Chelsea FC (2018-2019): 0B, 0PD | Chelsea FC (2021-2022): 1B, 0PD | Fortuna Düsseldorf (2019-2020): 1B, 5PD",1.82,Angleterre,Jamaïque
198619,Nadjib Baouia,1992-02-25,Right Winger,RW,https://img.a.transfermarkt.technology/portrait/big/s_198619_14171_2012_1.jpg,0.0,"Thonon Évian Grand Genève FC (2014-2015): 0B, 0PD",1.65,Algérie,France
198709,Cédric Hountondji,1994-01-19,Centre-Back,CB,https://img.a.transfermarkt.technology/portrait/big/198709-1750956076.png,1000000.0,"Stade Rennais FC (2014-2015): 0B, 0PD | Clermont Foot 63 (2021-2022): 0B, 1PD | Angers SCO (2022-2023): 2B, 3PD | Angers SCO (2024-2025): 1B, 0PD",1.94,Bénin,France
198728,Hadi Sacko,1994-03-24,Right Winger,RW,https://img.a.transfermarkt.technology/portrait/big/198728-1679141680.png,0.0,"FC Girondins Bordeaux (2014-2015): 2B, 0PD",1.83,Mali,France
198859,João Schmidt,1993-05-19,Defensive Midfield,DM,https://img.a.transfermarkt.technology/portrait/big/198859-1706144078.jpg,1000000.0,"Atalanta BC (2017-2018): 1B, 0PD",1.83,Brésil,
198873,Marco Modolo,1989-03-23,Centre-Back,CB,https://img.a.transfermarkt.technology/portrait/big/198873-1630656798.jpg,0.0,"Venezia FC (2021-2022): 2B, 0PD",1.86,Italie,
198973,Davide Cinaglia,1994-04-10,Centre-Back,CB,https://img.a.transfermarkt.technology/portrait/big/198973-1571257411.jpg,0.0,"Torino FC (2014-2015): 0B, 0PD",1.83,Italie,
198976,Abou Diop,1993-10-06,Centre-Forward,CF,https://img.a.transfermarkt.technology/portrait/big/198976-1696884667.png,50000.0,"UC Sampdoria (2018-2019): 0B, 0PD",1.85,Sénégal,
199221,Andreas Linde,1993-07-24,Goalkeeper,GK,https://img.a.transfermarkt.technology/portrait/big/199221-1657044624.jpg,300000.0,"SpVgg Greuther Fürth (2021-2022): 0B, 0PD",1.96,Suède,
199248,Bryan Cristante,1995-03-03,Defensive Midfield,DM,https://img.a.transfermarkt.technology/portrait/big/199248-1724827920.jpg,7000000.0,"AC Milan (2014-2015): 0B, 0PD | Palermo FC (2015-2016): 3B, 1PD | Atalanta BC (2016-2017): 5B, 3PD | Delfino Pescara 1936 (2016-2017): 6B, 4PD | Atalanta BC (2017-2018): 3B, 22PD | Atalanta BC (2018-2019): 0B, 0PD | AS Roma (2018-2019): 11B, 4PD | AS Roma (2019-2020): 8B, 6PD | AS Roma (2020-2021): 12B, 9PD | AS Roma (2021-2022): 10B, 2PD | AS Roma (2022-2023): 4B, 12PD | AS Roma (2023-2024): 2B, 3PD | AS Roma (2024-2025): 10B, 9PD",1.86,Italie,Canada
199258,Andrea Petagna,1995-06-30,Centre-Forward,CF,https://img.a.transfermarkt.technology/portrait/big/199258-1660297353.jpg,1000000.0,"Atalanta BC (2016-2017): 4B, 15PD | Atalanta BC (2017-2018): 11B, 24PD | Atalanta BC (2018-2019): 0B, 0PD | SPAL (2018-2019): 1B, 15PD | SPAL (2019-2020): 3B, 3PD | SSC Napoli (2020-2021): 22B, 12PD | SSC Napoli (2021-2022): 23B, 7PD | AC Monza (2022-2023): 13B, 17PD | AC Monza (2023-2024): 0B, 0PD | Cagliari Calcio (2023-2024): 5B, 10PD | AC Monza (2024-2025): 11B, 3PD",1.9,Italie,
199268,Zsolt Kalmár,1995-06-09,Central Midfield,CM,https://img.a.transfermarkt.technology/portrait/big/199268-1658147064.png,0.0,"RB Leipzig (2016-2017): 1B, 0PD",1.85,Hongrie,
199274,Mattia Sprocati,1993-04-28,Right Winger,RW,https://img.a.transfermarkt.technology/portrait/big/199274-1596102751.jpg,0.0,"SS Lazio (2018-2019): 0B, 0PD | Parma Calcio 1913 (2018-2019): 11B, 3PD | Parma Calcio 1913 (2019-2020): 16B, 4PD | Parma Calcio 1913 (2020-2021): 2B, 1PD",1.78,Italie,
199325,Ander Cantero,1995-01-09,Goalkeeper,GK,https://img.a.transfermarkt.technology/portrait/big/199325-1725880163.jpg,1000000.0,"Villarreal CF (2017-2018): 0B, 0PD",1.92,Espagne,
199330,Antonio Cotán,1995-09-19,Central Midfield,CM,https://img.a.transfermarkt.technology/portrait/big/199330-1701458492.png,150000.0,"Sevilla FC (2014-2015): 1B, 1PD | Sevilla FC (2015-2016): 0B, 0PD | Real Valladolid CF (2018-2019): 2B, 0PD",1.75,Espagne,
199341,Óscar Gil,1995-06-14,Centre-Back,CB,https://img.a.transfermarkt.technology/portrait/big/199341-1582907237.jpg,300000.0,"Bilbao Athletic (2014-2015): 8B, 3PD | Bilbao Athletic (2015-2016): 0B, 1PD | Bilbao Athletic (2017-2018): 0B, 0PD | RCD Espanyol Barcelona (2021-2022): 3B, 13PD | RCD Espanyol Barcelona (2022-2023): 4B, 14PD",1.84,Espagne,
199348,Dani Iglesias,1995-07-17,Central Midfield,CM,https://img.a.transfermarkt.technology/portrait/big/199348-1664903196.png,250000.0,"Deportivo de La Coruña (2014-2015): 0B, 0PD",1.73,Espagne,
199369,Sandro Ramírez,1995-07-09,Centre-Forward,CF,https://img.a.transfermarkt.technology/portrait/big/199369-1726230862.jpg,1500000.0,"Everton FC (2017-2018): 8B, 6PD | Everton FC (2018-2019): 0B, 1PD | FC Barcelona (2014-2015): 12B, 0PD | FC Barcelona (2015-2016): 11B, 5PD | Málaga CF (2016-2017): 2B, 12PD | Sevilla FC (2017-2018): 11B, 4PD | Real Sociedad (2018-2019): 15B, 6PD | Real Valladolid CF (2019-2020): 9B, 11PD | SD Huesca (2020-2021): 4B, 13PD | Getafe CF (2021-2022): 11B, 19PD | UD Las Palmas (2023-2024): 6B, 17PD | UD Las Palmas (2024-2025): 6B, 20PD",1.74,Espagne,
199377,Aitor Seguín,1995-02-27,Left Winger,LW,https://img.a.transfermarkt.technology/portrait/big/199377-1732132656.png,200000.0,"Bilbao Athletic (2014-2015): 8B, 21PD | Bilbao Athletic (2015-2016): 12B, 11PD | Bilbao Athletic (2016-2017): 8B, 0PD | Bilbao Athletic (2017-2018): 1B, 1PD | Bilbao Athletic (2018-2019): 0B, 0PD",1.8,Espagne,
199522,Donervon Daniels,1993-11-24,Centre-Back,CB,https://img.a.transfermarkt.technology/portrait/big/199522-1757364632.jpg,100000.0,"West Bromwich Albion (2014-2015): 0B, 0PD",1.86,Montserrat,Angleterre
199527,Jacob Murphy,1995-02-24,Right Winger,RW,https://img.a.transfermarkt.technology/portrait/big/199527-1674210561.jpg,16000000.0,"Norwich City (2015-2016): 0B, 0PD | Newcastle United (2017-2018): 13B, 8PD | Newcastle United (2018-2019): 7B, 5PD | Newcastle United (2019-2020): 0B, 0PD | Newcastle United (2020-2021): 11B, 4PD | Newcastle United (2021-2022): 20B, 5PD | Newcastle United (2022-2023): 27B, 15PD | Newcastle United (2023-2024): 9B, 14PD | Newcastle United (2024-2025): 6B, 29PD",1.79,Angleterre,Irlande
199528,Josh Murphy,1995-02-24,Left Winger,LW,https://img.a.transfermarkt.technology/portrait/big/199528-1740579091.jpg,1800000.0,"Norwich City (2015-2016): 0B, 0PD | Cardiff City (2018-2019): 8B, 15PD",1.73,Angleterre,Irlande
